peak_name,year,season,sex,success,died,injury_type
Numbur,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,M,TRUE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,TRUE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,TRUE,NA
Pumori,2001,Autumn,M,FALSE,TRUE,NA
Pumori,2001,Autumn,M,FALSE,TRUE,NA
Pumori,2001,Autumn,M,FALSE,TRUE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,TRUE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,F,TRUE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,M,TRUE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,F,TRUE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,F,TRUE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,M,TRUE,FALSE,NA
Pumori,2001,Autumn,M,TRUE,FALSE,NA
Pumori,2001,Autumn,M,TRUE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,TRUE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,F,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Raksha Urai,2001,Autumn,M,FALSE,FALSE,NA
Raksha Urai,2001,Autumn,M,FALSE,FALSE,NA
Raksha Urai,2001,Autumn,F,FALSE,FALSE,NA
Raksha Urai,2001,Autumn,M,FALSE,FALSE,NA
Raksha Urai,2001,Autumn,M,FALSE,FALSE,NA
Raksha Urai,2001,Autumn,M,FALSE,FALSE,NA
Raksha Urai,2001,Autumn,M,FALSE,FALSE,NA
Ramtang,2001,Autumn,M,FALSE,FALSE,NA
Ramtang,2001,Autumn,M,FALSE,FALSE,NA
Ramtang,2001,Autumn,M,FALSE,FALSE,NA
Ramtang,2001,Autumn,M,FALSE,FALSE,NA
Ramtang,2001,Autumn,M,FALSE,FALSE,NA
Ramtang,2001,Autumn,M,FALSE,FALSE,NA
Ramtang,2001,Autumn,M,FALSE,FALSE,AMS
Tengkoma,2001,Autumn,F,TRUE,FALSE,NA
Tengkoma,2001,Autumn,M,FALSE,FALSE,NA
Tengkoma,2001,Autumn,M,TRUE,FALSE,NA
Tengkoma,2001,Autumn,M,TRUE,FALSE,NA
Tengkoma,2001,Autumn,F,TRUE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,F,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,Exposure / frostbite
Tilicho,2001,Autumn,F,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,TRUE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,F,TRUE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,F,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tilicho,2001,Autumn,M,FALSE,FALSE,NA
Tukuche,2001,Autumn,M,FALSE,FALSE,NA
Tukuche,2001,Autumn,M,FALSE,FALSE,NA
Tukuche,2001,Autumn,M,FALSE,FALSE,NA
Tukuche,2001,Autumn,M,FALSE,FALSE,NA
Tukuche,2001,Autumn,F,FALSE,FALSE,NA
Tukuche,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Pumori,2001,Autumn,M,FALSE,FALSE,NA
Nemjung,2001,Winter,M,FALSE,FALSE,NA
Nemjung,2001,Winter,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,TRUE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Changtse,1986,Spring,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Everest,1989,Autumn,M,FALSE,FALSE,NA
Cho Oyu,1990,Spring,M,FALSE,FALSE,NA
Cho Oyu,1990,Spring,M,FALSE,FALSE,NA
Cho Oyu,1990,Spring,M,FALSE,FALSE,NA
Cho Oyu,1990,Spring,M,FALSE,FALSE,NA
Cho Oyu,1990,Spring,M,FALSE,FALSE,NA
Cho Oyu,1990,Spring,M,FALSE,FALSE,NA
Cho Oyu,1990,Spring,M,FALSE,FALSE,NA
Nupchu,1962,Spring,F,FALSE,FALSE,NA
Everest,2001,Spring,M,TRUE,FALSE,NA
Everest,2001,Spring,M,TRUE,FALSE,NA
Patrasi Himal,1971,Autumn,M,FALSE,FALSE,NA
Patrasi Himal,1971,Autumn,M,FALSE,FALSE,NA
Patrasi Himal,1971,Autumn,M,FALSE,FALSE,NA
Patrasi Himal,1971,Autumn,M,FALSE,FALSE,NA
Patrasi Himal,1971,Autumn,M,FALSE,FALSE,NA
Patrasi Himal,1971,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,Illness (non-AMS)
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,F,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,F,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Cho Oyu,2001,Autumn,M,FALSE,FALSE,NA
Everest,1992,Autumn,M,FALSE,FALSE,NA
Everest,1971,Autumn,M,FALSE,FALSE,NA
Everest,1960,Spring,M,FALSE,FALSE,NA
Everest,2001,Spring,M,FALSE,FALSE,NA
Rathong,1987,Spring,M,TRUE,FALSE,NA
Rathong,1987,Spring,M,TRUE,FALSE,NA
Rathong,1987,Spring,M,TRUE,FALSE,NA
Rathong,1987,Spring,M,TRUE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Rathong,1992,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Spring,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,F,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kotang,1988,Autumn,M,FALSE,FALSE,NA
Kabru Dome,1964,Spring,M,FALSE,FALSE,NA
Kabru Dome,1964,Spring,M,FALSE,FALSE,NA
Kotang,1993,Autumn,M,FALSE,FALSE,NA
Dzanye,1949,Spring,M,TRUE,FALSE,NA
Dzanye,1949,Spring,M,TRUE,FALSE,NA
Dzanye,1949,Spring,M,TRUE,FALSE,NA
Dzanye,1949,Spring,M,TRUE,FALSE,NA
Dzanye,1949,Spring,F,TRUE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Gimmigela Chuli East,1993,Autumn,M,FALSE,FALSE,NA
Everest,1979,Autumn,M,FALSE,FALSE,NA
Everest,1979,Autumn,M,FALSE,FALSE,NA
Everest,1979,Autumn,M,FALSE,FALSE,NA
Everest,1979,Autumn,M,FALSE,FALSE,NA
Everest,1979,Autumn,M,FALSE,FALSE,NA
Everest,1979,Autumn,M,FALSE,FALSE,NA
Everest,1979,Autumn,M,FALSE,FALSE,NA
Api Main,1996,Autumn,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,TRUE,FALSE,NA
Ama Dablam,2002,Spring,M,TRUE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Ama Dablam,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,Exposure / frostbite
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna I,2002,Spring,M,TRUE,FALSE,NA
Annapurna I,2002,Spring,M,FALSE,FALSE,NA
Annapurna IV,2002,Spring,M,FALSE,FALSE,NA
Annapurna IV,2002,Spring,M,FALSE,FALSE,NA
Annapurna IV,2002,Spring,M,FALSE,FALSE,NA
Annapurna IV,2002,Spring,M,FALSE,FALSE,NA
Arniko Chuli,2002,Summer,M,TRUE,FALSE,NA
Arniko Chuli,2002,Summer,F,TRUE,FALSE,NA
Arniko Chuli,2002,Summer,M,TRUE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,F,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,F,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,F,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,F,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,F,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Baruntse,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,F,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,F,FALSE,FALSE,NA
Cho Oyu,2002,Spring,F,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,F,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,F,FALSE,FALSE,NA
Cho Oyu,2002,Spring,F,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,AMS
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,Exposure / frostbite
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,AMS
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,F,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,AMS
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,AMS
Cho Oyu,2002,Spring,F,FALSE,FALSE,NA
Cho Oyu,2002,Spring,F,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,AMS
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,TRUE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,TRUE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,AMS
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Cho Oyu,2002,Spring,M,FALSE,FALSE,AMS
Cho Oyu,2002,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2002,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2002,Spring,M,FALSE,FALSE,NA
Dhaulagiri I,2002,Spring,M,FALSE,FALSE,NA
